what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420278744133
activated,view,com.android.ide.eclipse.ddms,23.0.3.1327240,"com.android.ide.eclipse.ddms.views.LogCatView",1420278745449
activated,perspective,com.android.ide.eclipse.ddms,23.0.3.1327240,"com.android.ide.eclipse.ddms.Perspective",1420278745461
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1420278752592
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420278752691
activated,view,com.android.ide.eclipse.ddms,23.0.3.1327240,"com.android.ide.eclipse.ddms.views.LogCatView",1420278767337
activated,perspective,com.android.ide.eclipse.ddms,23.0.3.1327240,"com.android.ide.eclipse.ddms.Perspective",1420278767351
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1420278782612
activated,perspective,com.android.ide.eclipse.ddms,23.0.3.1327240,"com.android.ide.eclipse.ddms.Perspective",1420278785602
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1420278788613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1420278788655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420278794674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420278842593
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1420278884146
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1420278884333
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineDown",1420278884515
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.copyLineUp",1420278885905
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1420278886183
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1420278886445
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1420278886859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1420278896847
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1420278896851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1420278897262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420278900876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1420278906552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1420278908939
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.moveLineUp",1420278916540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1420278931989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420278940221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420278948627
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420278969907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420278977710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420278989666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420278994723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420279010864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420279018191
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420279024789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420279061755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420279151032
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1420279205279
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1420279207267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420279230229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420279244154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420279249934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420279293725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420279304572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420279337376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420279340643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1420279371993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1420279379553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420279433512
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420279470716
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420279489910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420280821045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420280829802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420280831993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420280832336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420280833368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420280842854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420280852501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420281116945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420282304918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420282314019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420282314908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420282315338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1420282316074
